grid,county,state,place,gradient
24453.0,Clark,MO,"Clark County, MO",5776.0
24454.0,Clark,MO,"Clark County, MO",5814.0
24139.0,Holt,MO,"Holt County, MO",5382.0
24140.0,Holt,MO,"Holt County, MO",5421.0
24141.0,Andrew,MO,"Andrew County, MO",5460.0
24142.0,Andrew,MO,"Andrew County, MO",5499.0
24143.0,Gentry,MO,"Gentry County, MO",5538.0
24144.0,Daviess,MO,"Daviess County, MO",5577.0
24145.0,Daviess,MO,"Daviess County, MO",5616.0
24146.0,Grundy,MO,"Grundy County, MO",5655.0
24147.0,Grundy,MO,"Grundy County, MO",5694.0
24148.0,Sullivan,MO,"Sullivan County, MO",5733.0
24149.0,Sullivan,MO,"Sullivan County, MO",5772.0
24150.0,Adair,MO,"Adair County, MO",5811.0
24151.0,Adair,MO,"Adair County, MO",5850.0
24152.0,Knox,MO,"Knox County, MO",5889.0
24153.0,Lewis,MO,"Lewis County, MO",5928.0
24154.0,Lewis,MO,"Lewis County, MO",5967.0
23840.0,Holt,MO,"Holt County, MO",5560.0
23841.0,Andrew,MO,"Andrew County, MO",5600.0
23842.0,Andrew,MO,"Andrew County, MO",5640.0
23843.0,DeKalb,MO,"DeKalb County, MO",5680.0
23844.0,Daviess,MO,"Daviess County, MO",5720.0
23845.0,Daviess,MO,"Daviess County, MO",5760.0
23846.0,Livingston,MO,"Livingston County, MO",5800.0
23847.0,Livingston,MO,"Livingston County, MO",5840.0
23848.0,Linn,MO,"Linn County, MO",5880.0
23849.0,Linn,MO,"Linn County, MO",5920.0
23850.0,Macon,MO,"Macon County, MO",5960.0
23851.0,Macon,MO,"Macon County, MO",6000.0
23852.0,Shelby,MO,"Shelby County, MO",6040.0
23853.0,Shelby,MO,"Shelby County, MO",6080.0
23854.0,Marion,MO,"Marion County, MO",6120.0
23541.0,Buchanan,MO,"Buchanan County, MO",5740.0
23542.0,Buchanan,MO,"Buchanan County, MO",5781.0
23543.0,Clinton,MO,"Clinton County, MO",5822.0
23544.0,Caldwell,MO,"Caldwell County, MO",5863.0
23545.0,Caldwell,MO,"Caldwell County, MO",5904.0
23546.0,Livingston,MO,"Livingston County, MO",5945.0
23547.0,Livingston,MO,"Livingston County, MO",5986.0
23548.0,Chariton,MO,"Chariton County, MO",6027.0
23549.0,Chariton,MO,"Chariton County, MO",6068.0
23550.0,Macon,MO,"Macon County, MO",6109.0
23551.0,Macon,MO,"Macon County, MO",6150.0
23552.0,Monroe,MO,"Monroe County, MO",6191.0
23553.0,Monroe,MO,"Monroe County, MO",6232.0
23554.0,Ralls,MO,"Ralls County, MO",6273.0
23555.0,Ralls,MO,"Ralls County, MO",6314.0
23241.0,Platte,MO,"Platte County, MO",5880.0
23242.0,Platte,MO,"Platte County, MO",5922.0
23243.0,Clay,MO,"Clay County, MO",5964.0
23244.0,Ray,MO,"Ray County, MO",6006.0
23245.0,Ray,MO,"Ray County, MO",6048.0
23246.0,Carroll,MO,"Carroll County, MO",6090.0
23247.0,Carroll,MO,"Carroll County, MO",6132.0
23248.0,Saline,MO,"Saline County, MO",6174.0
23249.0,Chariton,MO,"Chariton County, MO",6216.0
23250.0,Randolph,MO,"Randolph County, MO",6258.0
23251.0,Randolph,MO,"Randolph County, MO",6300.0
23252.0,Monroe,MO,"Monroe County, MO",6342.0
23253.0,Monroe,MO,"Monroe County, MO",6384.0
23254.0,Ralls,MO,"Ralls County, MO",6426.0
23255.0,Pike,MO,"Pike County, MO",6468.0
23256.0,Pike,MO,"Pike County, MO",6510.0
22943.0,Jackson,MO,"Jackson County, MO",6106.0
22944.0,Jackson,MO,"Jackson County, MO",6149.0
22945.0,Lafayette,MO,"Lafayette County, MO",6192.0
22946.0,Lafayette,MO,"Lafayette County, MO",6235.0
22947.0,Saline,MO,"Saline County, MO",6278.0
22948.0,Saline,MO,"Saline County, MO",6321.0
22949.0,Howard,MO,"Howard County, MO",6364.0
22950.0,Howard,MO,"Howard County, MO",6407.0
22951.0,Boone,MO,"Boone County, MO",6450.0
22952.0,Boone,MO,"Boone County, MO",6493.0
22953.0,Audrain,MO,"Audrain County, MO",6536.0
22954.0,Montgomery,MO,"Montgomery County, MO",6579.0
22955.0,Montgomery,MO,"Montgomery County, MO",6622.0
22956.0,Lincoln,MO,"Lincoln County, MO",6665.0
22957.0,Lincoln,MO,"Lincoln County, MO",6708.0
22643.0,Jackson,MO,"Jackson County, MO",6248.0
22644.0,Jackson,MO,"Jackson County, MO",6292.0
22645.0,Johnson,MO,"Johnson County, MO",6336.0
22646.0,Johnson,MO,"Johnson County, MO",6380.0
22647.0,Pettis,MO,"Pettis County, MO",6424.0
22648.0,Pettis,MO,"Pettis County, MO",6468.0
22649.0,Cooper,MO,"Cooper County, MO",6512.0
22650.0,Cooper,MO,"Cooper County, MO",6556.0
22651.0,Boone,MO,"Boone County, MO",6600.0
22652.0,Callaway,MO,"Callaway County, MO",6644.0
22653.0,Callaway,MO,"Callaway County, MO",6688.0
22654.0,Montgomery,MO,"Montgomery County, MO",6732.0
22655.0,Montgomery,MO,"Montgomery County, MO",6776.0
22656.0,Warren,MO,"Warren County, MO",6820.0
22657.0,St. Charles,MO,"St. Charles County, MO",6864.0
22658.0,St. Charles,MO,"St. Charles County, MO",6908.0
22659.0,St. Charles,MO,"St. Charles County, MO",6952.0
22343.0,Cass,MO,"Cass County, MO",6390.0
22344.0,Cass,MO,"Cass County, MO",6435.0
22345.0,Johnson,MO,"Johnson County, MO",6480.0
22346.0,Johnson,MO,"Johnson County, MO",6525.0
22347.0,Pettis,MO,"Pettis County, MO",6570.0
22348.0,Pettis,MO,"Pettis County, MO",6615.0
22349.0,Morgan,MO,"Morgan County, MO",6660.0
22350.0,Moniteau,MO,"Moniteau County, MO",6705.0
22351.0,Cole,MO,"Cole County, MO",6750.0
22352.0,Callaway,MO,"Callaway County, MO",6795.0
22353.0,Osage,MO,"Osage County, MO",6840.0
22354.0,Gasconade,MO,"Gasconade County, MO",6885.0
22355.0,Gasconade,MO,"Gasconade County, MO",6930.0
22356.0,Warren,MO,"Warren County, MO",6975.0
22357.0,St. Charles,MO,"St. Charles County, MO",7020.0
22358.0,St. Louis,MO,"St. Louis County, MO",7065.0
22359.0,St. Louis,MO,"St. Louis County, MO",7110.0
22043.0,Bates,MO,"Bates County, MO",6532.0
22044.0,Bates,MO,"Bates County, MO",6578.0
22045.0,Henry,MO,"Henry County, MO",6624.0
22046.0,Henry,MO,"Henry County, MO",6670.0
22047.0,Benton,MO,"Benton County, MO",6716.0
22048.0,Benton,MO,"Benton County, MO",6762.0
22049.0,Morgan,MO,"Morgan County, MO",6808.0
22050.0,Miller,MO,"Miller County, MO",6854.0
22051.0,Cole,MO,"Cole County, MO",6900.0
22052.0,Osage,MO,"Osage County, MO",6946.0
22053.0,Osage,MO,"Osage County, MO",6992.0
22054.0,Gasconade,MO,"Gasconade County, MO",7038.0
22055.0,Gasconade,MO,"Gasconade County, MO",7084.0
22056.0,Franklin,MO,"Franklin County, MO",7130.0
22057.0,Franklin,MO,"Franklin County, MO",7176.0
22058.0,Jefferson,MO,"Jefferson County, MO",7222.0
22059.0,Jefferson,MO,"Jefferson County, MO",7268.0
21743.0,Bates,MO,"Bates County, MO",6674.0
21744.0,Bates,MO,"Bates County, MO",6721.0
21745.0,St. Clair,MO,"St. Clair County, MO",6768.0
21746.0,St. Clair,MO,"St. Clair County, MO",6815.0
21747.0,Benton,MO,"Benton County, MO",6862.0
21748.0,Benton,MO,"Benton County, MO",6909.0
21749.0,Camden,MO,"Camden County, MO",6956.0
21750.0,Camden,MO,"Camden County, MO",7003.0
21751.0,Miller,MO,"Miller County, MO",7050.0
21752.0,Maries,MO,"Maries County, MO",7097.0
21753.0,Maries,MO,"Maries County, MO",7144.0
21754.0,Phelps,MO,"Phelps County, MO",7191.0
21755.0,Crawford,MO,"Crawford County, MO",7238.0
21756.0,Crawford,MO,"Crawford County, MO",7285.0
21757.0,Washington,MO,"Washington County, MO",7332.0
21758.0,Jefferson,MO,"Jefferson County, MO",7379.0
21759.0,Jefferson,MO,"Jefferson County, MO",7426.0
21443.0,Vernon,MO,"Vernon County, MO",6816.0
21444.0,Vernon,MO,"Vernon County, MO",6864.0
21445.0,Cedar,MO,"Cedar County, MO",6912.0
21446.0,St. Clair,MO,"St. Clair County, MO",6960.0
21447.0,Hickory,MO,"Hickory County, MO",7008.0
21448.0,Dallas,MO,"Dallas County, MO",7056.0
21449.0,Dallas,MO,"Dallas County, MO",7104.0
21450.0,Laclede,MO,"Laclede County, MO",7152.0
21451.0,Pulaski,MO,"Pulaski County, MO",7200.0
21452.0,Pulaski,MO,"Pulaski County, MO",7248.0
21453.0,Phelps,MO,"Phelps County, MO",7296.0
21454.0,Phelps,MO,"Phelps County, MO",7344.0
21455.0,Crawford,MO,"Crawford County, MO",7392.0
21456.0,Crawford,MO,"Crawford County, MO",7440.0
21457.0,Washington,MO,"Washington County, MO",7488.0
21458.0,St. Francois,MO,"St. Francois County, MO",7536.0
21459.0,Ste. Genevieve,MO,"Ste. Genevieve County, MO",7584.0
21460.0,Ste. Genevieve,MO,"Ste. Genevieve County, MO",7632.0
21461.0,Perry,MO,"Perry County, MO",7680.0
21143.0,Barton,MO,"Barton County, MO",6958.0
21144.0,Barton,MO,"Barton County, MO",7007.0
21145.0,Cedar,MO,"Cedar County, MO",7056.0
21146.0,Cedar,MO,"Cedar County, MO",7105.0
21147.0,Polk,MO,"Polk County, MO",7154.0
21148.0,Dallas,MO,"Dallas County, MO",7203.0
21149.0,Dallas,MO,"Dallas County, MO",7252.0
21150.0,Laclede,MO,"Laclede County, MO",7301.0
21151.0,Laclede,MO,"Laclede County, MO",7350.0
21152.0,Pulaski,MO,"Pulaski County, MO",7399.0
21153.0,Phelps,MO,"Phelps County, MO",7448.0
21154.0,Dent,MO,"Dent County, MO",7497.0
21155.0,Dent,MO,"Dent County, MO",7546.0
21156.0,Iron,MO,"Iron County, MO",7595.0
21157.0,Iron,MO,"Iron County, MO",7644.0
21158.0,Iron,MO,"Iron County, MO",7693.0
21159.0,Madison,MO,"Madison County, MO",7742.0
21160.0,Perry,MO,"Perry County, MO",7791.0
21161.0,Perry,MO,"Perry County, MO",7840.0
21162.0,Perry,MO,"Perry County, MO",7889.0
20843.0,Barton,MO,"Barton County, MO",7100.0
20844.0,Barton,MO,"Barton County, MO",7150.0
20845.0,Dade,MO,"Dade County, MO",7200.0
20846.0,Dade,MO,"Dade County, MO",7250.0
20847.0,Greene,MO,"Greene County, MO",7300.0
20848.0,Greene,MO,"Greene County, MO",7350.0
20849.0,Webster,MO,"Webster County, MO",7400.0
20850.0,Wright,MO,"Wright County, MO",7450.0
20851.0,Wright,MO,"Wright County, MO",7500.0
20852.0,Texas,MO,"Texas County, MO",7550.0
20853.0,Texas,MO,"Texas County, MO",7600.0
20854.0,Shannon,MO,"Shannon County, MO",7650.0
20855.0,Shannon,MO,"Shannon County, MO",7700.0
20856.0,Reynolds,MO,"Reynolds County, MO",7750.0
20857.0,Reynolds,MO,"Reynolds County, MO",7800.0
20858.0,Iron,MO,"Iron County, MO",7850.0
20859.0,Madison,MO,"Madison County, MO",7900.0
20860.0,Bollinger,MO,"Bollinger County, MO",7950.0
20861.0,Bollinger,MO,"Bollinger County, MO",8000.0
20862.0,Cape Girardeau,MO,"Cape Girardeau County, MO",8050.0
20543.0,Jasper,MO,"Jasper County, MO",7242.0
20544.0,Jasper,MO,"Jasper County, MO",7293.0
20545.0,Lawrence,MO,"Lawrence County, MO",7344.0
20546.0,Lawrence,MO,"Lawrence County, MO",7395.0
20547.0,Greene,MO,"Greene County, MO",7446.0
20548.0,Greene,MO,"Greene County, MO",7497.0
20549.0,Webster,MO,"Webster County, MO",7548.0
20550.0,Wright,MO,"Wright County, MO",7599.0
20551.0,Wright,MO,"Wright County, MO",7650.0
20552.0,Texas,MO,"Texas County, MO",7701.0
20553.0,Texas,MO,"Texas County, MO",7752.0
20554.0,Shannon,MO,"Shannon County, MO",7803.0
20555.0,Shannon,MO,"Shannon County, MO",7854.0
20556.0,Shannon,MO,"Shannon County, MO",7905.0
20557.0,Reynolds,MO,"Reynolds County, MO",7956.0
20558.0,Wayne,MO,"Wayne County, MO",8007.0
20559.0,Wayne,MO,"Wayne County, MO",8058.0
20560.0,Bollinger,MO,"Bollinger County, MO",8109.0
20561.0,Stoddard,MO,"Stoddard County, MO",8160.0
20562.0,Scott,MO,"Scott County, MO",8211.0
20243.0,Newton,MO,"Newton County, MO",7384.0
20244.0,Newton,MO,"Newton County, MO",7436.0
20245.0,Barry,MO,"Barry County, MO",7488.0
20246.0,Barry,MO,"Barry County, MO",7540.0
20247.0,Stone,MO,"Stone County, MO",7592.0
20248.0,Christian,MO,"Christian County, MO",7644.0
20249.0,Douglas,MO,"Douglas County, MO",7696.0
20250.0,Douglas,MO,"Douglas County, MO",7748.0
20251.0,Douglas,MO,"Douglas County, MO",7800.0
20252.0,Douglas,MO,"Douglas County, MO",7852.0
20253.0,Howell,MO,"Howell County, MO",7904.0
20254.0,Oregon,MO,"Oregon County, MO",7956.0
20255.0,Oregon,MO,"Oregon County, MO",8008.0
20256.0,Carter,MO,"Carter County, MO",8060.0
20257.0,Carter,MO,"Carter County, MO",8112.0
20258.0,Butler,MO,"Butler County, MO",8164.0
20259.0,Butler,MO,"Butler County, MO",8216.0
20260.0,Stoddard,MO,"Stoddard County, MO",8268.0
20261.0,Stoddard,MO,"Stoddard County, MO",8320.0
20262.0,Scott,MO,"Scott County, MO",8372.0
20263.0,Mississippi,MO,"Mississippi County, MO",8424.0
20264.0,Mississippi,MO,"Mississippi County, MO",8476.0
19943.0,McDonald,MO,"McDonald County, MO",7526.0
19944.0,McDonald,MO,"McDonald County, MO",7579.0
19945.0,Barry,MO,"Barry County, MO",7632.0
19946.0,Barry,MO,"Barry County, MO",7685.0
19947.0,Stone,MO,"Stone County, MO",7738.0
19948.0,Taney,MO,"Taney County, MO",7791.0
19949.0,Taney,MO,"Taney County, MO",7844.0
19950.0,Ozark,MO,"Ozark County, MO",7897.0
19951.0,Ozark,MO,"Ozark County, MO",7950.0
19952.0,Ozark,MO,"Ozark County, MO",8003.0
19953.0,Howell,MO,"Howell County, MO",8056.0
19954.0,Oregon,MO,"Oregon County, MO",8109.0
19955.0,Oregon,MO,"Oregon County, MO",8162.0
19956.0,Oregon,MO,"Oregon County, MO",8215.0
19957.0,Ripley,MO,"Ripley County, MO",8268.0
19958.0,Ripley,MO,"Ripley County, MO",8321.0
19959.0,Butler,MO,"Butler County, MO",8374.0
19960.0,Dunklin,MO,"Dunklin County, MO",8427.0
19961.0,New Madrid,MO,"New Madrid County, MO",8480.0
19962.0,New Madrid,MO,"New Madrid County, MO",8533.0
19963.0,New Madrid,MO,"New Madrid County, MO",8586.0
19661.0,Pemiscot,MO,"Pemiscot County, MO",8640.0
19662.0,Pemiscot,MO,"Pemiscot County, MO",8694.0
19360.0,Dunklin,MO,"Dunklin County, MO",8745.0
19361.0,Pemiscot,MO,"Pemiscot County, MO",8800.0
19362.0,Pemiscot,MO,"Pemiscot County, MO",8855.0
24198.0,Ohio,WV,"Ohio County, WV",7683.0
23898.0,Marshall,WV,"Marshall County, WV",7880.0
23597.0,Wetzel,WV,"Wetzel County, WV",8036.0
23598.0,Wetzel,WV,"Wetzel County, WV",8077.0
23599.0,Marion,WV,"Marion County, WV",8118.0
23600.0,Monongalia,WV,"Monongalia County, WV",8159.0
23601.0,Monongalia,WV,"Monongalia County, WV",8200.0
23602.0,Preston,WV,"Preston County, WV",8241.0
23607.0,Morgan,WV,"Morgan County, WV",8446.0
23608.0,Morgan,WV,"Morgan County, WV",8487.0
23296.0,Pleasants,WV,"Pleasants County, WV",8190.0
23297.0,Tyler,WV,"Tyler County, WV",8232.0
23298.0,Doddridge,WV,"Doddridge County, WV",8274.0
23299.0,Harrison,WV,"Harrison County, WV",8316.0
23300.0,Taylor,WV,"Taylor County, WV",8358.0
23301.0,Preston,WV,"Preston County, WV",8400.0
23302.0,Preston,WV,"Preston County, WV",8442.0
23304.0,Mineral,WV,"Mineral County, WV",8526.0
23305.0,Mineral,WV,"Mineral County, WV",8568.0
23306.0,Hampshire,WV,"Hampshire County, WV",8610.0
23307.0,Hampshire,WV,"Hampshire County, WV",8652.0
23308.0,Berkeley,WV,"Berkeley County, WV",8694.0
23309.0,Jefferson,WV,"Jefferson County, WV",8736.0
22994.0,Wood,WV,"Wood County, WV",8299.0
22995.0,Wirt,WV,"Wirt County, WV",8342.0
22996.0,Ritchie,WV,"Ritchie County, WV",8385.0
22997.0,Ritchie,WV,"Ritchie County, WV",8428.0
22998.0,Lewis,WV,"Lewis County, WV",8471.0
22999.0,Harrison,WV,"Harrison County, WV",8514.0
23000.0,Barbour,WV,"Barbour County, WV",8557.0
23001.0,Barbour,WV,"Barbour County, WV",8600.0
23002.0,Tucker,WV,"Tucker County, WV",8643.0
23003.0,Tucker,WV,"Tucker County, WV",8686.0
23004.0,Grant,WV,"Grant County, WV",8729.0
23005.0,Hardy,WV,"Hardy County, WV",8772.0
23006.0,Hampshire,WV,"Hampshire County, WV",8815.0
22692.0,Mason,WV,"Mason County, WV",8404.0
22693.0,Jackson,WV,"Jackson County, WV",8448.0
22694.0,Jackson,WV,"Jackson County, WV",8492.0
22695.0,Roane,WV,"Roane County, WV",8536.0
22696.0,Calhoun,WV,"Calhoun County, WV",8580.0
22697.0,Gilmer,WV,"Gilmer County, WV",8624.0
22698.0,Braxton,WV,"Braxton County, WV",8668.0
22699.0,Upshur,WV,"Upshur County, WV",8712.0
22700.0,Upshur,WV,"Upshur County, WV",8756.0
22701.0,Randolph,WV,"Randolph County, WV",8800.0
22702.0,Randolph,WV,"Randolph County, WV",8844.0
22703.0,Pendleton,WV,"Pendleton County, WV",8888.0
22704.0,Grant,WV,"Grant County, WV",8932.0
22705.0,Hardy,WV,"Hardy County, WV",8976.0
22392.0,Mason,WV,"Mason County, WV",8595.0
22393.0,Putnam,WV,"Putnam County, WV",8640.0
22394.0,Jackson,WV,"Jackson County, WV",8685.0
22395.0,Roane,WV,"Roane County, WV",8730.0
22396.0,Roane,WV,"Roane County, WV",8775.0
22397.0,Braxton,WV,"Braxton County, WV",8820.0
22398.0,Braxton,WV,"Braxton County, WV",8865.0
22399.0,Webster,WV,"Webster County, WV",8910.0
22400.0,Randolph,WV,"Randolph County, WV",8955.0
22401.0,Randolph,WV,"Randolph County, WV",9000.0
22402.0,Pocahontas,WV,"Pocahontas County, WV",9045.0
22403.0,Pendleton,WV,"Pendleton County, WV",9090.0
22091.0,Cabell,WV,"Cabell County, WV",8740.0
22092.0,Cabell,WV,"Cabell County, WV",8786.0
22093.0,Kanawha,WV,"Kanawha County, WV",8832.0
22094.0,Kanawha,WV,"Kanawha County, WV",8878.0
22095.0,Kanawha,WV,"Kanawha County, WV",8924.0
22096.0,Clay,WV,"Clay County, WV",8970.0
22097.0,Nicholas,WV,"Nicholas County, WV",9016.0
22098.0,Webster,WV,"Webster County, WV",9062.0
22099.0,Webster,WV,"Webster County, WV",9108.0
22100.0,Pocahontas,WV,"Pocahontas County, WV",9154.0
22101.0,Pocahontas,WV,"Pocahontas County, WV",9200.0
21791.0,Wayne,WV,"Wayne County, WV",8930.0
21792.0,Lincoln,WV,"Lincoln County, WV",8977.0
21793.0,Boone,WV,"Boone County, WV",9024.0
21794.0,Boone,WV,"Boone County, WV",9071.0
21795.0,Kanawha,WV,"Kanawha County, WV",9118.0
21796.0,Fayette,WV,"Fayette County, WV",9165.0
21797.0,Nicholas,WV,"Nicholas County, WV",9212.0
21798.0,Greenbrier,WV,"Greenbrier County, WV",9259.0
21799.0,Greenbrier,WV,"Greenbrier County, WV",9306.0
21800.0,Pocahontas,WV,"Pocahontas County, WV",9353.0
21491.0,Mingo,WV,"Mingo County, WV",9120.0
21492.0,Logan,WV,"Logan County, WV",9168.0
21493.0,Logan,WV,"Logan County, WV",9216.0
21494.0,Boone,WV,"Boone County, WV",9264.0
21495.0,Raleigh,WV,"Raleigh County, WV",9312.0
21496.0,Raleigh,WV,"Raleigh County, WV",9360.0
21497.0,Fayette,WV,"Fayette County, WV",9408.0
21498.0,Greenbrier,WV,"Greenbrier County, WV",9456.0
21499.0,Greenbrier,WV,"Greenbrier County, WV",9504.0
21192.0,Mingo,WV,"Mingo County, WV",9359.0
21193.0,Mingo,WV,"Mingo County, WV",9408.0
21194.0,Wyoming,WV,"Wyoming County, WV",9457.0
21195.0,Wyoming,WV,"Wyoming County, WV",9506.0
21196.0,Raleigh,WV,"Raleigh County, WV",9555.0
21197.0,Summers,WV,"Summers County, WV",9604.0
21198.0,Monroe,WV,"Monroe County, WV",9653.0
21199.0,Monroe,WV,"Monroe County, WV",9702.0
20893.0,McDowell,WV,"McDowell County, WV",9600.0
20894.0,McDowell,WV,"McDowell County, WV",9650.0
20895.0,McDowell,WV,"McDowell County, WV",9700.0
20896.0,Mercer,WV,"Mercer County, WV",9750.0
23813.0,Cheyenne,KS,"Cheyenne County, KS",4480.0
23814.0,Cheyenne,KS,"Cheyenne County, KS",4520.0
23815.0,Rawlins,KS,"Rawlins County, KS",4560.0
23816.0,Rawlins,KS,"Rawlins County, KS",4600.0
23817.0,Rawlins,KS,"Rawlins County, KS",4640.0
23818.0,Decatur,KS,"Decatur County, KS",4680.0
23819.0,Decatur,KS,"Decatur County, KS",4720.0
23820.0,Norton,KS,"Norton County, KS",4760.0
23821.0,Norton,KS,"Norton County, KS",4800.0
23822.0,Phillips,KS,"Phillips County, KS",4840.0
23823.0,Phillips,KS,"Phillips County, KS",4880.0
23824.0,Phillips,KS,"Phillips County, KS",4920.0
23825.0,Smith,KS,"Smith County, KS",4960.0
23826.0,Smith,KS,"Smith County, KS",5000.0
23827.0,Jewell,KS,"Jewell County, KS",5040.0
23828.0,Jewell,KS,"Jewell County, KS",5080.0
23829.0,Republic,KS,"Republic County, KS",5120.0
23830.0,Republic,KS,"Republic County, KS",5160.0
23831.0,Republic,KS,"Republic County, KS",5200.0
23832.0,Washington,KS,"Washington County, KS",5240.0
23833.0,Washington,KS,"Washington County, KS",5280.0
23834.0,Marshall,KS,"Marshall County, KS",5320.0
23835.0,Marshall,KS,"Marshall County, KS",5360.0
23836.0,Nemaha,KS,"Nemaha County, KS",5400.0
23837.0,Nemaha,KS,"Nemaha County, KS",5440.0
23838.0,Brown,KS,"Brown County, KS",5480.0
23839.0,Brown,KS,"Brown County, KS",5520.0
23513.0,Cheyenne,KS,"Cheyenne County, KS",4592.0
23514.0,Cheyenne,KS,"Cheyenne County, KS",4633.0
23515.0,Rawlins,KS,"Rawlins County, KS",4674.0
23516.0,Rawlins,KS,"Rawlins County, KS",4715.0
23517.0,Rawlins,KS,"Rawlins County, KS",4756.0
23518.0,Decatur,KS,"Decatur County, KS",4797.0
23519.0,Decatur,KS,"Decatur County, KS",4838.0
23520.0,Norton,KS,"Norton County, KS",4879.0
23521.0,Norton,KS,"Norton County, KS",4920.0
23522.0,Phillips,KS,"Phillips County, KS",4961.0
23523.0,Phillips,KS,"Phillips County, KS",5002.0
23524.0,Phillips,KS,"Phillips County, KS",5043.0
23525.0,Smith,KS,"Smith County, KS",5084.0
23526.0,Smith,KS,"Smith County, KS",5125.0
23527.0,Jewell,KS,"Jewell County, KS",5166.0
23528.0,Jewell,KS,"Jewell County, KS",5207.0
23529.0,Cloud,KS,"Cloud County, KS",5248.0
23530.0,Cloud,KS,"Cloud County, KS",5289.0
23531.0,Cloud,KS,"Cloud County, KS",5330.0
23532.0,Washington,KS,"Washington County, KS",5371.0
23533.0,Washington,KS,"Washington County, KS",5412.0
23534.0,Marshall,KS,"Marshall County, KS",5453.0
23535.0,Marshall,KS,"Marshall County, KS",5494.0
23536.0,Nemaha,KS,"Nemaha County, KS",5535.0
23537.0,Nemaha,KS,"Nemaha County, KS",5576.0
23538.0,Jackson,KS,"Jackson County, KS",5617.0
23539.0,Atchison,KS,"Atchison County, KS",5658.0
23540.0,Atchison,KS,"Atchison County, KS",5699.0
23213.0,Sherman,KS,"Sherman County, KS",4704.0
23214.0,Sherman,KS,"Sherman County, KS",4746.0
23215.0,Thomas,KS,"Thomas County, KS",4788.0
23216.0,Thomas,KS,"Thomas County, KS",4830.0
23217.0,Thomas,KS,"Thomas County, KS",4872.0
23218.0,Sheridan,KS,"Sheridan County, KS",4914.0
23219.0,Sheridan,KS,"Sheridan County, KS",4956.0
23220.0,Graham,KS,"Graham County, KS",4998.0
23221.0,Graham,KS,"Graham County, KS",5040.0
23222.0,Graham,KS,"Graham County, KS",5082.0
23223.0,Rooks,KS,"Rooks County, KS",5124.0
23224.0,Rooks,KS,"Rooks County, KS",5166.0
23225.0,Osborne,KS,"Osborne County, KS",5208.0
23226.0,Osborne,KS,"Osborne County, KS",5250.0
23227.0,Mitchell,KS,"Mitchell County, KS",5292.0
23228.0,Mitchell,KS,"Mitchell County, KS",5334.0
23229.0,Cloud,KS,"Cloud County, KS",5376.0
23230.0,Cloud,KS,"Cloud County, KS",5418.0
23231.0,Cloud,KS,"Cloud County, KS",5460.0
23232.0,Clay,KS,"Clay County, KS",5502.0
23233.0,Riley,KS,"Riley County, KS",5544.0
23234.0,Pottawatomie,KS,"Pottawatomie County, KS",5586.0
23235.0,Pottawatomie,KS,"Pottawatomie County, KS",5628.0
23236.0,Pottawatomie,KS,"Pottawatomie County, KS",5670.0
23237.0,Jackson,KS,"Jackson County, KS",5712.0
23238.0,Jackson,KS,"Jackson County, KS",5754.0
23239.0,Jefferson,KS,"Jefferson County, KS",5796.0
23240.0,Leavenworth,KS,"Leavenworth County, KS",5838.0
22913.0,Wallace,KS,"Wallace County, KS",4816.0
22914.0,Wallace,KS,"Wallace County, KS",4859.0
22915.0,Logan,KS,"Logan County, KS",4902.0
22916.0,Logan,KS,"Logan County, KS",4945.0
22917.0,Logan,KS,"Logan County, KS",4988.0
22918.0,Gove,KS,"Gove County, KS",5031.0
22919.0,Gove,KS,"Gove County, KS",5074.0
22920.0,Trego,KS,"Trego County, KS",5117.0
22921.0,Trego,KS,"Trego County, KS",5160.0
22922.0,Trego,KS,"Trego County, KS",5203.0
22923.0,Ellis,KS,"Ellis County, KS",5246.0
22924.0,Ellis,KS,"Ellis County, KS",5289.0
22925.0,Russell,KS,"Russell County, KS",5332.0
