grid,statefp,county,state
31557.0,16.0,Clearwater,ID
31558.0,16.0,Idaho,ID
31559.0,16.0,Idaho,ID
31560.0,16.0,Idaho,ID
31561.0,16.0,Idaho,ID
31562.0,16.0,Idaho,ID
31253.0,16.0,Nez Perce,ID
31254.0,16.0,Lewis,ID
31255.0,16.0,Idaho,ID
31256.0,16.0,Idaho,ID
31257.0,16.0,Idaho,ID
31258.0,16.0,Idaho,ID
31259.0,16.0,Idaho,ID
31260.0,16.0,Idaho,ID
31261.0,16.0,Idaho,ID
31262.0,16.0,Idaho,ID
30954.0,16.0,Idaho,ID
30955.0,16.0,Idaho,ID
30956.0,16.0,Idaho,ID
30957.0,16.0,Idaho,ID
30958.0,16.0,Idaho,ID
30959.0,16.0,Idaho,ID
30960.0,16.0,Idaho,ID
30961.0,16.0,Idaho,ID
30962.0,16.0,Idaho,ID
30655.0,16.0,Idaho,ID
30656.0,16.0,Idaho,ID
30657.0,16.0,Idaho,ID
30658.0,16.0,Idaho,ID
30659.0,16.0,Idaho,ID
30660.0,16.0,Idaho,ID
30661.0,16.0,Idaho,ID
30662.0,16.0,Idaho,ID
30354.0,16.0,Idaho,ID
30355.0,16.0,Idaho,ID
30356.0,16.0,Idaho,ID
30357.0,16.0,Idaho,ID
30358.0,16.0,Idaho,ID
30359.0,16.0,Idaho,ID
30360.0,16.0,Idaho,ID
30361.0,16.0,Idaho,ID
30362.0,16.0,Lemhi,ID
30363.0,16.0,Lemhi,ID
30364.0,16.0,Lemhi,ID
30365.0,16.0,Lemhi,ID
30054.0,16.0,Adams,ID
30055.0,16.0,Adams,ID
30056.0,16.0,Valley,ID
30057.0,16.0,Valley,ID
30058.0,16.0,Valley,ID
30059.0,16.0,Valley,ID
30060.0,16.0,Valley,ID
30061.0,16.0,Valley,ID
30062.0,16.0,Lemhi,ID
30063.0,16.0,Lemhi,ID
30064.0,16.0,Lemhi,ID
30065.0,16.0,Lemhi,ID
30066.0,16.0,Lemhi,ID
29754.0,16.0,Adams,ID
29755.0,16.0,Adams,ID
29756.0,16.0,Valley,ID
29757.0,16.0,Valley,ID
29758.0,16.0,Valley,ID
29759.0,16.0,Valley,ID
29760.0,16.0,Valley,ID
29761.0,16.0,Valley,ID
29762.0,16.0,Lemhi,ID
29763.0,16.0,Lemhi,ID
29764.0,16.0,Lemhi,ID
29765.0,16.0,Lemhi,ID
29766.0,16.0,Lemhi,ID
29453.0,16.0,Washington,ID
29454.0,16.0,Washington,ID
29455.0,16.0,Adams,ID
29456.0,16.0,Valley,ID
29457.0,16.0,Valley,ID
29458.0,16.0,Valley,ID
29459.0,16.0,Valley,ID
29460.0,16.0,Custer,ID
29461.0,16.0,Custer,ID
29462.0,16.0,Custer,ID
29463.0,16.0,Custer,ID
29464.0,16.0,Custer,ID
29465.0,16.0,Lemhi,ID
29466.0,16.0,Lemhi,ID
29467.0,16.0,Lemhi,ID
29468.0,16.0,Lemhi,ID
29475.0,16.0,Fremont,ID
29152.0,16.0,Washington,ID
29153.0,16.0,Washington,ID
29154.0,16.0,Washington,ID
29155.0,16.0,Washington,ID
29156.0,16.0,Valley,ID
29157.0,16.0,Valley,ID
29158.0,16.0,Valley,ID
29159.0,16.0,Valley,ID
29160.0,16.0,Custer,ID
29161.0,16.0,Custer,ID
29162.0,16.0,Custer,ID
29163.0,16.0,Custer,ID
29164.0,16.0,Custer,ID
29165.0,16.0,Custer,ID
29166.0,16.0,Custer,ID
29167.0,16.0,Lemhi,ID
29168.0,16.0,Lemhi,ID
29169.0,16.0,Lemhi,ID
29170.0,16.0,Clark,ID
29171.0,16.0,Clark,ID
29172.0,16.0,Clark,ID
29173.0,16.0,Clark,ID
29174.0,16.0,Fremont,ID
29175.0,16.0,Fremont,ID
29176.0,16.0,Fremont,ID
28853.0,16.0,Payette,ID
28854.0,16.0,Payette,ID
28855.0,16.0,Gem,ID
28856.0,16.0,Boise,ID
28857.0,16.0,Boise,ID
28858.0,16.0,Boise,ID
28859.0,16.0,Boise,ID
28860.0,16.0,Boise,ID
28861.0,16.0,Custer,ID
28862.0,16.0,Custer,ID
28863.0,16.0,Custer,ID
28864.0,16.0,Custer,ID
28865.0,16.0,Custer,ID
28866.0,16.0,Custer,ID
28867.0,16.0,Butte,ID
28868.0,16.0,Butte,ID
28869.0,16.0,Clark,ID
28870.0,16.0,Clark,ID
28871.0,16.0,Clark,ID
28872.0,16.0,Clark,ID
28873.0,16.0,Fremont,ID
28874.0,16.0,Fremont,ID
28875.0,16.0,Fremont,ID
28876.0,16.0,Fremont,ID
28553.0,16.0,Payette,ID
28554.0,16.0,Gem,ID
28555.0,16.0,Gem,ID
28556.0,16.0,Boise,ID
28557.0,16.0,Boise,ID
28558.0,16.0,Boise,ID
28559.0,16.0,Elmore,ID
28560.0,16.0,Elmore,ID
28561.0,16.0,Blaine,ID
28562.0,16.0,Blaine,ID
28563.0,16.0,Blaine,ID
28564.0,16.0,Custer,ID
28565.0,16.0,Custer,ID
28566.0,16.0,Custer,ID
28567.0,16.0,Butte,ID
28568.0,16.0,Butte,ID
28569.0,16.0,Butte,ID
28570.0,16.0,Jefferson,ID
28571.0,16.0,Jefferson,ID
28572.0,16.0,Jefferson,ID
28573.0,16.0,Madison,ID
28574.0,16.0,Madison,ID
28575.0,16.0,Teton,ID
28576.0,16.0,Teton,ID
28253.0,16.0,Canyon,ID
28254.0,16.0,Canyon,ID
28255.0,16.0,Ada,ID
28256.0,16.0,Ada,ID
28257.0,16.0,Boise,ID
28258.0,16.0,Elmore,ID
28259.0,16.0,Elmore,ID
28260.0,16.0,Elmore,ID
28261.0,16.0,Camas,ID
28262.0,16.0,Blaine,ID
28263.0,16.0,Blaine,ID
28264.0,16.0,Blaine,ID
28265.0,16.0,Blaine,ID
28266.0,16.0,Butte,ID
28267.0,16.0,Butte,ID
28268.0,16.0,Butte,ID
28269.0,16.0,Butte,ID
28270.0,16.0,Bingham,ID
28271.0,16.0,Bonneville,ID
28272.0,16.0,Bonneville,ID
28273.0,16.0,Bonneville,ID
28274.0,16.0,Bonneville,ID
28275.0,16.0,Teton,ID
28276.0,16.0,Teton,ID
27953.0,16.0,Owyhee,ID
27954.0,16.0,Canyon,ID
27955.0,16.0,Ada,ID
27956.0,16.0,Ada,ID
27957.0,16.0,Elmore,ID
27958.0,16.0,Elmore,ID
27959.0,16.0,Elmore,ID
27960.0,16.0,Elmore,ID
27961.0,16.0,Camas,ID
27962.0,16.0,Camas,ID
27963.0,16.0,Blaine,ID
27964.0,16.0,Blaine,ID
27965.0,16.0,Blaine,ID
27966.0,16.0,Butte,ID
27967.0,16.0,Butte,ID
27968.0,16.0,Butte,ID
27969.0,16.0,Bingham,ID
27970.0,16.0,Bingham,ID
27971.0,16.0,Bingham,ID
27972.0,16.0,Bingham,ID
27973.0,16.0,Bonneville,ID
27974.0,16.0,Bonneville,ID
27975.0,16.0,Bonneville,ID
27976.0,16.0,Bonneville,ID
27653.0,16.0,Owyhee,ID
27654.0,16.0,Owyhee,ID
27655.0,16.0,Owyhee,ID
27656.0,16.0,Ada,ID
27657.0,16.0,Elmore,ID
27658.0,16.0,Elmore,ID
27659.0,16.0,Elmore,ID
27660.0,16.0,Elmore,ID
27661.0,16.0,Gooding,ID
27662.0,16.0,Gooding,ID
27663.0,16.0,Lincoln,ID
27664.0,16.0,Lincoln,ID
27665.0,16.0,Lincoln,ID
27666.0,16.0,Minidoka,ID
27667.0,16.0,Blaine,ID
27668.0,16.0,Blaine,ID
27669.0,16.0,Bingham,ID
27670.0,16.0,Bingham,ID
27671.0,16.0,Bingham,ID
27672.0,16.0,Bingham,ID
27673.0,16.0,Bingham,ID
27674.0,16.0,Bingham,ID
27675.0,16.0,Bonneville,ID
27676.0,16.0,Bonneville,ID
27353.0,16.0,Owyhee,ID
27354.0,16.0,Owyhee,ID
27355.0,16.0,Owyhee,ID
27356.0,16.0,Owyhee,ID
27357.0,16.0,Owyhee,ID
27358.0,16.0,Owyhee,ID
27359.0,16.0,Elmore,ID
27360.0,16.0,Elmore,ID
27361.0,16.0,Gooding,ID
27362.0,16.0,Gooding,ID
27363.0,16.0,Lincoln,ID
27364.0,16.0,Lincoln,ID
27365.0,16.0,Lincoln,ID
27366.0,16.0,Minidoka,ID
27367.0,16.0,Blaine,ID
27368.0,16.0,Power,ID
27369.0,16.0,Bingham,ID
27370.0,16.0,Power,ID
27371.0,16.0,Bannock,ID
27372.0,16.0,Caribou,ID
27373.0,16.0,Caribou,ID
27374.0,16.0,Caribou,ID
27375.0,16.0,Caribou,ID
27376.0,16.0,Caribou,ID
27053.0,16.0,Owyhee,ID
27054.0,16.0,Owyhee,ID
27055.0,16.0,Owyhee,ID
27056.0,16.0,Owyhee,ID
27057.0,16.0,Owyhee,ID
27058.0,16.0,Owyhee,ID
27059.0,16.0,Owyhee,ID
27060.0,16.0,Owyhee,ID
27061.0,16.0,Twin Falls,ID
27062.0,16.0,Twin Falls,ID
27063.0,16.0,Jerome,ID
27064.0,16.0,Jerome,ID
27065.0,16.0,Minidoka,ID
27066.0,16.0,Minidoka,ID
27067.0,16.0,Cassia,ID
27068.0,16.0,Power,ID
27069.0,16.0,Power,ID
27070.0,16.0,Power,ID
27071.0,16.0,Bannock,ID
27072.0,16.0,Bannock,ID
27073.0,16.0,Caribou,ID
27074.0,16.0,Caribou,ID
27075.0,16.0,Caribou,ID
27076.0,16.0,Caribou,ID
26753.0,16.0,Owyhee,ID
26754.0,16.0,Owyhee,ID
26755.0,16.0,Owyhee,ID
26756.0,16.0,Owyhee,ID
26757.0,16.0,Owyhee,ID
26758.0,16.0,Owyhee,ID
26759.0,16.0,Owyhee,ID
26760.0,16.0,Owyhee,ID
26761.0,16.0,Twin Falls,ID
26762.0,16.0,Twin Falls,ID
26763.0,16.0,Twin Falls,ID
26764.0,16.0,Cassia,ID
26765.0,16.0,Cassia,ID
26766.0,16.0,Cassia,ID
26767.0,16.0,Cassia,ID
26768.0,16.0,Cassia,ID
26769.0,16.0,Power,ID
26770.0,16.0,Oneida,ID
26771.0,16.0,Oneida,ID
26772.0,16.0,Bannock,ID
26773.0,16.0,Franklin,ID
26774.0,16.0,Franklin,ID
26775.0,16.0,Bear Lake,ID
26776.0,16.0,Bear Lake,ID
26453.0,16.0,Owyhee,ID
26454.0,16.0,Owyhee,ID
26455.0,16.0,Owyhee,ID
26456.0,16.0,Owyhee,ID
26457.0,16.0,Owyhee,ID
26458.0,16.0,Owyhee,ID
26459.0,16.0,Owyhee,ID
26460.0,16.0,Owyhee,ID
26461.0,16.0,Twin Falls,ID
26462.0,16.0,Twin Falls,ID
26463.0,16.0,Twin Falls,ID
26464.0,16.0,Cassia,ID
26465.0,16.0,Cassia,ID
26466.0,16.0,Cassia,ID
26467.0,16.0,Cassia,ID
26468.0,16.0,Cassia,ID
26469.0,16.0,Oneida,ID
26470.0,16.0,Oneida,ID
26471.0,16.0,Oneida,ID
26472.0,16.0,Oneida,ID
26473.0,16.0,Franklin,ID
26474.0,16.0,Franklin,ID
26475.0,16.0,Bear Lake,ID
26476.0,16.0,Bear Lake,ID
34557.0,30.0,Lincoln,MT
34558.0,30.0,Lincoln,MT
34559.0,30.0,Lincoln,MT
34560.0,30.0,Lincoln,MT
34561.0,30.0,Lincoln,MT
34562.0,30.0,Flathead,MT
34563.0,30.0,Flathead,MT
34564.0,30.0,Flathead,MT
34565.0,30.0,Glacier,MT
34566.0,30.0,Glacier,MT
34567.0,30.0,Glacier,MT
34568.0,30.0,Glacier,MT
34569.0,30.0,Glacier,MT
34570.0,30.0,Glacier,MT
34571.0,30.0,Glacier,MT
34572.0,30.0,Toole,MT
34573.0,30.0,Toole,MT
34574.0,30.0,Toole,MT
34575.0,30.0,Toole,MT
34576.0,30.0,Liberty,MT
34577.0,30.0,Liberty,MT
34578.0,30.0,Hill,MT
34579.0,30.0,Hill,MT
34580.0,30.0,Hill,MT
34581.0,30.0,Hill,MT
34582.0,30.0,Hill,MT
34583.0,30.0,Blaine,MT
34584.0,30.0,Blaine,MT
34585.0,30.0,Blaine,MT
34586.0,30.0,Blaine,MT
34587.0,30.0,Blaine,MT
34588.0,30.0,Phillips,MT
34589.0,30.0,Phillips,MT
34590.0,30.0,Phillips,MT
34591.0,30.0,Phillips,MT
34592.0,30.0,Valley,MT
34593.0,30.0,Valley,MT
34594.0,30.0,Valley,MT
34595.0,30.0,Valley,MT
34596.0,30.0,Daniels,MT
34597.0,30.0,Daniels,MT
34598.0,30.0,Daniels,MT
34599.0,30.0,Daniels,MT
34600.0,30.0,Daniels,MT
34601.0,30.0,Sheridan,MT
34602.0,30.0,Sheridan,MT
34603.0,30.0,Sheridan,MT
34604.0,30.0,Sheridan,MT
34257.0,30.0,Lincoln,MT
34258.0,30.0,Lincoln,MT
34259.0,30.0,Lincoln,MT
34260.0,30.0,Lincoln,MT
34261.0,30.0,Flathead,MT
34262.0,30.0,Flathead,MT
34263.0,30.0,Flathead,MT
34264.0,30.0,Flathead,MT
34265.0,30.0,Flathead,MT
34266.0,30.0,Glacier,MT
34267.0,30.0,Glacier,MT
34268.0,30.0,Glacier,MT
34269.0,30.0,Glacier,MT
34270.0,30.0,Glacier,MT
34271.0,30.0,Glacier,MT
34272.0,30.0,Toole,MT
34273.0,30.0,Toole,MT
34274.0,30.0,Toole,MT
34275.0,30.0,Toole,MT
34276.0,30.0,Liberty,MT
34277.0,30.0,Liberty,MT
34278.0,30.0,Hill,MT
34279.0,30.0,Hill,MT
34280.0,30.0,Hill,MT
34281.0,30.0,Hill,MT
34282.0,30.0,Hill,MT
34283.0,30.0,Blaine,MT
34284.0,30.0,Blaine,MT
34285.0,30.0,Blaine,MT
34286.0,30.0,Blaine,MT
34287.0,30.0,Blaine,MT
34288.0,30.0,Phillips,MT
34289.0,30.0,Phillips,MT
34290.0,30.0,Phillips,MT
34291.0,30.0,Phillips,MT
34292.0,30.0,Valley,MT
34293.0,30.0,Valley,MT
34294.0,30.0,Valley,MT
34295.0,30.0,Valley,MT
34296.0,30.0,Valley,MT
34297.0,30.0,Daniels,MT
34298.0,30.0,Daniels,MT
34299.0,30.0,Daniels,MT
34300.0,30.0,Daniels,MT
34301.0,30.0,Sheridan,MT
34302.0,30.0,Sheridan,MT
34303.0,30.0,Sheridan,MT
34304.0,30.0,Sheridan,MT
33957.0,30.0,Lincoln,MT
33958.0,30.0,Lincoln,MT
33959.0,30.0,Lincoln,MT
33960.0,30.0,Lincoln,MT
33961.0,30.0,Lincoln,MT
33962.0,30.0,Flathead,MT
33963.0,30.0,Flathead,MT
33964.0,30.0,Flathead,MT
33965.0,30.0,Flathead,MT
33966.0,30.0,Flathead,MT
33967.0,30.0,Flathead,MT
33968.0,30.0,Glacier,MT
33969.0,30.0,Glacier,MT
33970.0,30.0,Glacier,MT
33971.0,30.0,Pondera,MT
33972.0,30.0,Pondera,MT
33973.0,30.0,Pondera,MT
33974.0,30.0,Toole,MT
33975.0,30.0,Toole,MT
33976.0,30.0,Liberty,MT
33977.0,30.0,Liberty,MT
33978.0,30.0,Hill,MT
33979.0,30.0,Hill,MT
33980.0,30.0,Hill,MT
33981.0,30.0,Hill,MT
33982.0,30.0,Hill,MT
33983.0,30.0,Blaine,MT
33984.0,30.0,Blaine,MT
33985.0,30.0,Blaine,MT
33986.0,30.0,Blaine,MT
33987.0,30.0,Phillips,MT
33988.0,30.0,Phillips,MT
33989.0,30.0,Phillips,MT
33990.0,30.0,Phillips,MT
33991.0,30.0,Phillips,MT
33992.0,30.0,Valley,MT
33993.0,30.0,Valley,MT
33994.0,30.0,Valley,MT
33995.0,30.0,Valley,MT
33996.0,30.0,Valley,MT
33997.0,30.0,Valley,MT
33998.0,30.0,Roosevelt,MT
33999.0,30.0,Roosevelt,MT
34000.0,30.0,Roosevelt,MT
34001.0,30.0,Roosevelt,MT
34002.0,30.0,Roosevelt,MT
34003.0,30.0,Roosevelt,MT
34004.0,30.0,Roosevelt,MT
33657.0,30.0,Sanders,MT
33658.0,30.0,Lincoln,MT
33659.0,30.0,Lincoln,MT
33660.0,30.0,Lincoln,MT
33661.0,30.0,Flathead,MT
33662.0,30.0,Flathead,MT
33663.0,30.0,Flathead,MT
33664.0,30.0,Flathead,MT
33665.0,30.0,Flathead,MT
33666.0,30.0,Flathead,MT
33667.0,30.0,Flathead,MT
33668.0,30.0,Flathead,MT
33669.0,30.0,Teton,MT
33670.0,30.0,Teton,MT
33671.0,30.0,Teton,MT
33672.0,30.0,Pondera,MT
33673.0,30.0,Pondera,MT
33674.0,30.0,Pondera,MT
33675.0,30.0,Chouteau,MT
33676.0,30.0,Chouteau,MT
33677.0,30.0,Chouteau,MT
33678.0,30.0,Chouteau,MT
33679.0,30.0,Chouteau,MT
33680.0,30.0,Chouteau,MT
33681.0,30.0,Chouteau,MT
33682.0,30.0,Chouteau,MT
33683.0,30.0,Blaine,MT
33684.0,30.0,Blaine,MT
33685.0,30.0,Blaine,MT
33686.0,30.0,Blaine,MT
33687.0,30.0,Phillips,MT
33688.0,30.0,Phillips,MT
33689.0,30.0,Phillips,MT
33690.0,30.0,Phillips,MT
33691.0,30.0,Valley,MT
33692.0,30.0,Valley,MT
33693.0,30.0,Valley,MT
33694.0,30.0,Valley,MT
33695.0,30.0,Valley,MT
33696.0,30.0,Valley,MT
33697.0,30.0,Valley,MT
33698.0,30.0,Roosevelt,MT
33699.0,30.0,Roosevelt,MT
33700.0,30.0,Roosevelt,MT
33701.0,30.0,Richland,MT
33702.0,30.0,Richland,MT
33703.0,30.0,Roosevelt,MT
33704.0,30.0,Roosevelt,MT
33357.0,30.0,Sanders,MT
33358.0,30.0,Sanders,MT
33359.0,30.0,Sanders,MT
33360.0,30.0,Sanders,MT
33361.0,30.0,Flathead,MT
33362.0,30.0,Sanders,MT
33363.0,30.0,Lake,MT
33364.0,30.0,Lake,MT
33365.0,30.0,Lake,MT
33366.0,30.0,Flathead,MT
33367.0,30.0,Flathead,MT
33368.0,30.0,Flathead,MT
33369.0,30.0,Teton,MT
33370.0,30.0,Teton,MT
33371.0,30.0,Teton,MT
33372.0,30.0,Teton,MT
33373.0,30.0,Teton,MT
33374.0,30.0,Teton,MT
33375.0,30.0,Chouteau,MT
33376.0,30.0,Chouteau,MT
33377.0,30.0,Chouteau,MT
33378.0,30.0,Chouteau,MT
33379.0,30.0,Chouteau,MT
33380.0,30.0,Chouteau,MT
33381.0,30.0,Chouteau,MT
33382.0,30.0,Chouteau,MT
33383.0,30.0,Blaine,MT
33384.0,30.0,Blaine,MT
33385.0,30.0,Phillips,MT
33386.0,30.0,Phillips,MT
33387.0,30.0,Phillips,MT
33388.0,30.0,Phillips,MT
33389.0,30.0,Phillips,MT
33390.0,30.0,Phillips,MT
33391.0,30.0,Valley,MT
33392.0,30.0,Valley,MT
33393.0,30.0,Valley,MT
33394.0,30.0,Valley,MT
33395.0,30.0,Garfield,MT
33396.0,30.0,McCone,MT
33397.0,30.0,McCone,MT
33398.0,30.0,McCone,MT
33399.0,30.0,McCone,MT
33400.0,30.0,Richland,MT
33401.0,30.0,Richland,MT
33402.0,30.0,Richland,MT
33403.0,30.0,Richland,MT
33404.0,30.0,Richland,MT
33058.0,30.0,Sanders,MT
33059.0,30.0,Sanders,MT
33060.0,30.0,Sanders,MT
33061.0,30.0,Sanders,MT
33062.0,30.0,Sanders,MT
33063.0,30.0,Lake,MT
33064.0,30.0,Lake,MT
33065.0,30.0,Lake,MT
33066.0,30.0,Flathead,MT
33067.0,30.0,Flathead,MT
33068.0,30.0,Lewis and Clark,MT
33069.0,30.0,Lewis and Clark,MT
33070.0,30.0,Lewis and Clark,MT
33071.0,30.0,Teton,MT
33072.0,30.0,Teton,MT
33073.0,30.0,Teton,MT
33074.0,30.0,Cascade,MT
33075.0,30.0,Cascade,MT
33076.0,30.0,Cascade,MT
33077.0,30.0,Chouteau,MT
33078.0,30.0,Chouteau,MT
33079.0,30.0,Chouteau,MT
33080.0,30.0,Chouteau,MT
33081.0,30.0,Chouteau,MT
33082.0,30.0,Fergus,MT
33083.0,30.0,Fergus,MT
33084.0,30.0,Fergus,MT
33085.0,30.0,Fergus,MT
33086.0,30.0,Phillips,MT
33087.0,30.0,Phillips,MT
33088.0,30.0,Phillips,MT
33089.0,30.0,Phillips,MT
33090.0,30.0,Garfield,MT
33091.0,30.0,Garfield,MT
33092.0,30.0,Garfield,MT
33093.0,30.0,Garfield,MT
33094.0,30.0,Garfield,MT
33095.0,30.0,Garfield,MT
33096.0,30.0,McCone,MT
33097.0,30.0,McCone,MT
33098.0,30.0,McCone,MT
33099.0,30.0,McCone,MT
33100.0,30.0,Dawson,MT
33101.0,30.0,Richland,MT
33102.0,30.0,Richland,MT
33103.0,30.0,Richland,MT
33104.0,30.0,Richland,MT
32759.0,30.0,Mineral,MT
32760.0,30.0,Mineral,MT
32761.0,30.0,Sanders,MT
32762.0,30.0,Sanders,MT
32763.0,30.0,Sanders,MT
32764.0,30.0,Lake,MT
32765.0,30.0,Missoula,MT
32766.0,30.0,Missoula,MT
32767.0,30.0,Powell,MT
32768.0,30.0,Powell,MT
32769.0,30.0,Lewis and Clark,MT
32770.0,30.0,Lewis and Clark,MT
32771.0,30.0,Lewis and Clark,MT
32772.0,30.0,Lewis and Clark,MT
32773.0,30.0,Cascade,MT
32774.0,30.0,Cascade,MT
32775.0,30.0,Cascade,MT
32776.0,30.0,Cascade,MT
32777.0,30.0,Cascade,MT
32778.0,30.0,Judith Basin,MT
32779.0,30.0,Judith Basin,MT
32780.0,30.0,Fergus,MT
32781.0,30.0,Fergus,MT
32782.0,30.0,Fergus,MT
32783.0,30.0,Fergus,MT
32784.0,30.0,Fergus,MT
32785.0,30.0,Fergus,MT
32786.0,30.0,Fergus,MT
32787.0,30.0,Fergus,MT
32788.0,30.0,Petroleum,MT
32789.0,30.0,Garfield,MT
32790.0,30.0,Garfield,MT
32791.0,30.0,Garfield,MT
32792.0,30.0,Garfield,MT
32793.0,30.0,Garfield,MT
32794.0,30.0,Garfield,MT
32795.0,30.0,Garfield,MT
32796.0,30.0,McCone,MT
32797.0,30.0,McCone,MT
32798.0,30.0,McCone,MT
32799.0,30.0,Dawson,MT
32800.0,30.0,Dawson,MT
32801.0,30.0,Dawson,MT
32802.0,30.0,Dawson,MT
32803.0,30.0,Richland,MT
32804.0,30.0,Wibaux,MT
32460.0,30.0,Mineral,MT
32461.0,30.0,Mineral,MT
32462.0,30.0,Missoula,MT
32463.0,30.0,Missoula,MT
32464.0,30.0,Missoula,MT
32465.0,30.0,Missoula,MT
32466.0,30.0,Missoula,MT
32467.0,30.0,Missoula,MT
32468.0,30.0,Powell,MT
32469.0,30.0,Powell,MT
32470.0,30.0,Lewis and Clark,MT
32471.0,30.0,Lewis and Clark,MT
32472.0,30.0,Lewis and Clark,MT
32473.0,30.0,Cascade,MT
32474.0,30.0,Cascade,MT
32475.0,30.0,Cascade,MT
32476.0,30.0,Cascade,MT
32477.0,30.0,Cascade,MT
32478.0,30.0,Judith Basin,MT
32479.0,30.0,Judith Basin,MT
32480.0,30.0,Judith Basin,MT
32481.0,30.0,Judith Basin,MT
32482.0,30.0,Fergus,MT
32483.0,30.0,Fergus,MT
32484.0,30.0,Fergus,MT
32485.0,30.0,Fergus,MT
32486.0,30.0,Petroleum,MT
32487.0,30.0,Petroleum,MT
32488.0,30.0,Petroleum,MT
32489.0,30.0,Garfield,MT
32490.0,30.0,Garfield,MT
32491.0,30.0,Garfield,MT
32492.0,30.0,Garfield,MT
32493.0,30.0,Garfield,MT
32494.0,30.0,Garfield,MT
32495.0,30.0,Garfield,MT
32496.0,30.0,Garfield,MT
32497.0,30.0,McCone,MT
32498.0,30.0,Prairie,MT
32499.0,30.0,Prairie,MT
32500.0,30.0,Dawson,MT
32501.0,30.0,Dawson,MT
32502.0,30.0,Dawson,MT
32503.0,30.0,Dawson,MT
32504.0,30.0,Wibaux,MT
32161.0,30.0,Mineral,MT
32162.0,30.0,Mineral,MT
32163.0,30.0,Missoula,MT
32164.0,30.0,Missoula,MT
32165.0,30.0,Missoula,MT
32166.0,30.0,Missoula,MT
32167.0,30.0,Missoula,MT
32168.0,30.0,Powell,MT
32169.0,30.0,Powell,MT
32170.0,30.0,Lewis and Clark,MT
32171.0,30.0,Lewis and Clark,MT
32172.0,30.0,Lewis and Clark,MT
32173.0,30.0,Lewis and Clark,MT
32174.0,30.0,Lewis and Clark,MT
32175.0,30.0,Meagher,MT
32176.0,30.0,Meagher,MT
32177.0,30.0,Meagher,MT
32178.0,30.0,Judith Basin,MT
32179.0,30.0,Judith Basin,MT
32180.0,30.0,Judith Basin,MT
32181.0,30.0,Judith Basin,MT
32182.0,30.0,Fergus,MT
32183.0,30.0,Fergus,MT
32184.0,30.0,Fergus,MT
32185.0,30.0,Fergus,MT
32186.0,30.0,Fergus,MT
32187.0,30.0,Petroleum,MT
32188.0,30.0,Petroleum,MT
32189.0,30.0,Garfield,MT
32190.0,30.0,Garfield,MT
32191.0,30.0,Garfield,MT
32192.0,30.0,Garfield,MT
32193.0,30.0,Garfield,MT
32194.0,30.0,Garfield,MT
32195.0,30.0,Garfield,MT
32196.0,30.0,Garfield,MT
32197.0,30.0,Prairie,MT
32198.0,30.0,Prairie,MT
32199.0,30.0,Prairie,MT
32200.0,30.0,Prairie,MT
32201.0,30.0,Dawson,MT
32202.0,30.0,Dawson,MT
32203.0,30.0,Wibaux,MT
32204.0,30.0,Wibaux,MT
31864.0,30.0,Ravalli,MT
31865.0,30.0,Ravalli,MT
31866.0,30.0,Granite,MT
31867.0,30.0,Granite,MT
31868.0,30.0,Granite,MT
31869.0,30.0,Powell,MT
31870.0,30.0,Powell,MT
31871.0,30.0,Powell,MT
31872.0,30.0,Lewis and Clark,MT
31873.0,30.0,Lewis and Clark,MT
31874.0,30.0,Broadwater,MT
31875.0,30.0,Broadwater,MT
31876.0,30.0,Meagher,MT
31877.0,30.0,Meagher,MT
31878.0,30.0,Meagher,MT
31879.0,30.0,Meagher,MT
31880.0,30.0,Wheatland,MT
31881.0,30.0,Wheatland,MT
31882.0,30.0,Wheatland,MT
31883.0,30.0,Golden Valley,MT
31884.0,30.0,Golden Valley,MT
31885.0,30.0,Musselshell,MT
31886.0,30.0,Musselshell,MT
31887.0,30.0,Musselshell,MT
31888.0,30.0,Musselshell,MT
31889.0,30.0,Musselshell,MT
31890.0,30.0,Rosebud,MT
31891.0,30.0,Rosebud,MT
31892.0,30.0,Rosebud,MT
31893.0,30.0,Rosebud,MT
31894.0,30.0,Rosebud,MT
31895.0,30.0,Rosebud,MT
31896.0,30.0,Rosebud,MT
31897.0,30.0,Custer,MT
31898.0,30.0,Custer,MT
31899.0,30.0,Prairie,MT
31900.0,30.0,Prairie,MT
31901.0,30.0,Prairie,MT
31902.0,30.0,Fallon,MT
31903.0,30.0,Fallon,MT
31904.0,30.0,Fallon,MT
31563.0,30.0,Ravalli,MT
31564.0,30.0,Ravalli,MT
31565.0,30.0,Ravalli,MT
31566.0,30.0,Granite,MT
31567.0,30.0,Granite,MT
31568.0,30.0,Granite,MT
31569.0,30.0,Powell,MT
31570.0,30.0,Powell,MT
31571.0,30.0,Jefferson,MT
31572.0,30.0,Jefferson,MT
31573.0,30.0,Jefferson,MT
31574.0,30.0,Broadwater,MT
31575.0,30.0,Broadwater,MT
31576.0,30.0,Broadwater,MT
31577.0,30.0,Meagher,MT
31578.0,30.0,Meagher,MT
31579.0,30.0,Meagher,MT
31580.0,30.0,Wheatland,MT
31581.0,30.0,Wheatland,MT
31582.0,30.0,Wheatland,MT
31583.0,30.0,Golden Valley,MT
31584.0,30.0,Golden Valley,MT
31585.0,30.0,Golden Valley,MT
31586.0,30.0,Musselshell,MT
31587.0,30.0,Musselshell,MT
