month,pdsi_d0,pdsi_d1,pdsi_d2,pdsi_d3,pdsi_d4,pdsi_dsci,function,location
1972-05,15.797778721854709,13.479395521029314,8.472416095162954,4.035928870546822,0.594768465133216,87.29137585725557,Percent Area,Contiguous United States
1972-06,17.90374461370395,15.646052072586029,7.62274685925836,1.71754566972143,0.2488317048006312,80.17843053953997,Percent Area,Contiguous United States
1972-07,15.536808885112583,12.787522000364143,8.10220307094738,2.8828063361048732,0.358074892274079,78.7400619044729,Percent Area,Contiguous United States
1972-08,12.963524913515808,12.2534441949384,7.47708927596043,2.2091400133519454,0.18207197912241307,69.64860108029373,Percent Area,Contiguous United States
1972-09,16.708138617466773,10.936456879286279,5.025186623778601,1.2016750622079262,0.042483461795229716,58.67572980518299,Percent Area,Contiguous United States
1972-10,13.837470413303393,6.111549432542332,1.2198822601201675,0.20027917703465437,0.0,30.52133276688718,Percent Area,Contiguous United States
1972-11,10.208168962796625,2.2394853432056805,0.17600291315166594,0.006069065970747102,0.0,15.239424652545972,Percent Area,Contiguous United States
1972-12,8.1689627966256,1.420161437154822,0.08496692359045943,0.006069065970747102,0.0,11.28846270558961,Percent Area,Contiguous United States
1973-01,6.475693390787157,1.4444377010378102,0.08496692359045943,0.006069065970747102,0.0,9.643745827517144,Percent Area,Contiguous United States
1973-02,6.973356800388421,3.647508648419008,0.2852461006251138,0.012138131941494204,0.0,15.172664926867757,Percent Area,Contiguous United States
1973-03,5.492504703526127,5.0737391515445776,0.710080718577411,0.07889785761971232,0.006069065970747102,18.1161619226801,Percent Area,Contiguous United States
1973-04,4.1937245857862475,5.377192450081933,1.4019542392425806,0.07889785761971232,0.0,19.469563634156703,Percent Area,Contiguous United States
1973-05,4.50324695029435,5.079808217515324,3.028463919402804,0.20634824300540147,0.012138131941494204,24.63433877526249,Percent Area,Contiguous United States
1973-06,4.77635491897797,5.437883109789404,3.5928870546822846,1.1470534684712022,0.07282879164896523,31.383140134733267,Percent Area,Contiguous United States
1973-07,4.296898707288948,4.830976512714693,3.7810280997754444,2.4761789160648173,0.5037324755720094,37.72531407416398,Percent Area,Contiguous United States
1973-08,5.510711901438368,4.897736238392912,4.278691509376707,2.682527159070219,0.8375311039631002,43.06002306245069,Percent Area,Contiguous United States
1973-09,7.143290647569339,5.11015354736906,2.3547975966498753,0.952843357407295,0.17600291315166594,29.119378527644592,Percent Area,Contiguous United States
1973-10,9.297809067184561,5.043393821690842,1.8571341870486133,0.7222188505189051,0.18814104509316015,28.785579899253502,Percent Area,Contiguous United States
1973-11,8.848698185349274,3.6778539782727435,1.2927110517691327,0.18207197912241307,0.0,20.810827213691812,Percent Area,Contiguous United States
1973-12,8.247860654245311,4.982703161983371,1.2684347878861444,0.06069065970747103,0.0,22.26133398070037,Percent Area,Contiguous United States
1974-01,9.309947199126055,4.157310189961764,0.892152697699824,0.10924318747344784,0.0,20.737998422042846,Percent Area,Contiguous United States
1974-02,10.32348121624082,6.609212842143594,1.2623657219153972,0.10924318747344784,0.018207197912241308,27.857012805729198,Percent Area,Contiguous United States
1974-03,11.482672816653515,9.880439400376282,2.087758693937003,0.16386478121017176,0.036414395824482616,38.34435880318019,Percent Area,Contiguous United States
1974-04,11.452327486799781,11.555501608302482,2.985980457607574,0.26096983674212537,0.018207197912241308,44.65618741275718,Percent Area,Contiguous United States
1974-05,9.328154397038297,11.088183528554955,6.9490805365054324,0.5886993991624688,0.018207197912241308,54.79759664987559,Percent Area,Contiguous United States
1974-06,9.522364508102203,10.487345997450992,10.141409237118408,2.3912119924743584,0.042483461795229716,70.69854949323299,Percent Area,Contiguous United States
1974-07,11.088183528554955,14.037749590338047,9.364568792862778,3.1134308429932633,0.024276263882988407,79.83249377920737,Percent Area,Contiguous United States
1974-08,12.726831340656672,13.430842993263337,7.986890817503187,0.9953268192025247,0.006069065970747102,67.56084238635674,Percent Area,Contiguous United States
1974-09,10.232445226679614,15.196941190750742,8.205377192450083,1.7903744613703951,0.12745038538568915,73.04120895794136,Percent Area,Contiguous United States
1974-10,14.26230503125569,16.131577350245795,4.612490137767797,0.4794562116890211,0.16993384718091886,63.130424227711345,Percent Area,Contiguous United States
1974-11,14.668932451295746,17.224009224980275,5.747405474297505,0.5826303331917219,0.09710505553195363,69.17521393457548,Percent Area,Contiguous United States
1974-12,16.853796200764705,15.136250531043272,6.287552345693998,0.7040116526066638,0.15172664926867754,69.5636341567033,Percent Area,Contiguous United States
1975-01,18.601687200339867,15.846331249620683,3.629301450506767,0.3277295624203435,0.006069065970747102,62.52351763063665,Percent Area,Contiguous United States
1975-02,18.522789342720156,12.823936396188627,2.985980457607574,0.4066274200400558,0.018207197912241308,54.846149177641564,Percent Area,Contiguous United States
1975-03,14.444377010378103,7.6773684529950845,1.316987315652121,0.07282879164896523,0.024276263882988407,34.162772349335434,Percent Area,Contiguous United States
1975-04,9.461673848394732,5.037324755720094,0.43697274989379137,0.10317412150270074,0.036414395824482616,21.44201007464951,Percent Area,Contiguous United States
1975-05,8.466347029192207,3.8477878254536626,0.7464951144018935,0.030345329853735514,0.018207197912241308,18.613825332281362,Percent Area,Contiguous United States
1975-06,7.999028949444681,2.876737270134126,0.23669357285913697,0.030345329853735514,0.006069065970747102,14.61431085755902,Percent Area,Contiguous United States
1975-07,8.630211810402379,3.5443345269163076,0.9953268192025247,0.048552527765976815,0.0,18.899071432906474,Percent Area,Contiguous United States
1975-08,8.05971960915215,5.146567943193543,1.0863628087637311,0.06675972567821813,0.006069065970747102,21.909328154397038,Percent Area,Contiguous United States
1975-09,9.540571706014445,4.715664259270498,1.3473326455058565,0.11531225344419493,0.0,23.475147174849788,Percent Area,Contiguous United States
1975-10,10.55410572312921,7.835164168234508,2.3912119924743584,0.3398676943618377,0.006069065970747102,34.787886144322385,Percent Area,Contiguous United States
